005241	中欧时代智慧混合A	ZOSDZHHHA	混合型	68.70	1.76	10.44	15.33	50.36	78.13	142.34				1	2020-11-16	1.9999	2.60	1	0.15%	100	1	1.50%	0.15%
519196	万家新兴蓝筹灵活配置混合	WJXXLCLHPZHH	混合型	57.10	-1.88	10.40	15.33	38.32	84.55	101.42	73.48			1	2020-11-16	1.73	0.90	1	0.12%	100	1	1.20%	0.12%
001008	工银国企改革股票	GYGQGGGP	股票型	57.69	1.64	10.37	16	50.15	64.10	106.79	75.60	92.88		1	2020-11-16	1.9790	1.02	1	0.15%	100	1	1.50%	0.15%
001276	建信新经济灵活配置混合	JXXJJLHPZHH	混合型	63.98	-0.93	10.37	16.20	53.44	75.86	97.43	63.02	47.08		1	2020-11-16	1.3840	0.87	1	0.15%	100	1	1.50%	0.15%
005242	中欧时代智慧混合C	ZOSDZHHHC	混合型	67.54	1.74	10.37	15.11	49.78	76.74	138.27				1	2020-11-16	1.95	2.60	1	0.00%	100	0		
008234	光大保德信消费主题股票	GDBDXXFZTGP	股票型		-0.41	10.33	16.50	50.86						1	2020-11-16	1.5198	0.84	1	0.15%	1000	1	1.50%	0.15%
920922	中金精选股票C	ZJJXGPC	股票型		2.29	10.27	11.49							1	2020-11-16	2.1641	1.49	1	0.00%	100	0	0.00%	0.00%
040011	华安核心优选混合	HAHXYXHH	混合型	60.71	2.04	10.24	17.10	66.61	75.24	114.82	105.55	159.48		1	2020-11-16	2.4032	1.84	1	0.15%	100	1	1.50%	0.15%
004263	华安沪港深机会灵活配置混合	HAHGSJHLHPZHH	混合型	42.19	1.93	10.17	9.25	42.46	58.30	99.33	104.71			1	2020-11-16	2.2210	1.55	1	0.15%	100	1	1.50%	0.15%
006167	德邦乐享生活混合A	DBLXSHHHA	混合型	51.39	2.15	10.14	14.36	52.74	69.50					1	2020-11-16	1.7590	1.13	1	0.15%	100	1	1.50%	0.15%
257030	国联安优势混合	GLAYSHH	混合型	54.17	-1.02	10.14	16.68	52.85	68.55	103.17	70.22	93.98		1	2020-11-16	1.5530	0.39	1	0.15%	100	1	1.50%	0.15%
006168	德邦乐享生活混合C	DBLXSHHHC	混合型	51.05	2.14	10.11	14.28	52.56	69.04					1	2020-11-16	1.8258	1.13	1	0.00%	100	0		
009140	永赢竞争力精选混合	YYJZLJXHH	混合型		0.70	10.11	18.48	39.09						1	2020-11-16	1.3926	1.46	1	0.15%	100	1	1.50%	0.15%
002168	嘉实智能汽车股票	JSZNQCGP	股票型	66.09	1.18	10.08	17.55	45.33	95	169.32	99.55			1	2020-11-16	3.0810	-0.10	1	0.15%	100	1	1.50%	0.15%
000803	工银研究精选股票	GYYJJXGP	股票型	69.72	-1.61	10.05	18.43	50.32	87.10	138.27	91.04	83.92		1	2020-11-16	2.8140	1.01	1	0.15%	100	1	1.50%	0.15%
000828	泰达转型机遇	TDZXJY	股票型	66.30	-0.92	10.04	18.28	41.17	74.22	161.57	93.35	81.29		1	2020-11-16	1.8310	-0.76	1	0.12%	100	1	1.20%	0.12%
001054	工银新金融股票	GYXJRGP	股票型	75.80	-0.52	9.98	15.50	52.62	84.83	152.52	110.70	139.90		1	2020-11-16	2.3030	1.01	1	0.15%	100	1	1.50%	0.15%
007548	易方达ESG责任投资股票	YFDESGZRTZGP	股票型	65.23	0.73	9.95	19.22	56.99	71.83					1	2020-11-16	1.7080	2.06	1	0.15%	100	1	1.50%	0.15%
006252	永赢消费主题A	YYXFZTA	混合型	75.92	0.90	9.92	22.81	70.03	93.81	191.65				1	2020-11-16	2.9232	1.79	1	0.15%	100	1	1.50%	0.15%
006253	永赢消费主题C	YYXFZTC	混合型	75.61	0.90	9.90	22.75	69.85	93.31	190.13				1	2020-11-16	2.9077	1.79	1	0.00%	100	0		
002844	金鹰多元策略混合	JYDYCLHH	混合型	34.44	-1.49	9.84	0.80	15.03	37.40	94.44	60.63			1	2020-11-16	1.7408	0.15	1	0.15%	100	1	1.50%	0.15%
